15042018,15:58:15,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:16,5,312,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:58:16,5,311,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:58:17,5,312,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:58:17,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:18,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:18,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:19,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:19,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:20,5,311,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:58:20,4,287,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:21,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:22,5,336,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:22,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:23,5,335,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:23,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:24,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:24,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:25,5,336,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:25,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:26,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:27,5,312,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:58:27,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:28,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:28,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:29,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:29,5,336,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:30,5,315,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:30,4,242,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:31,5,303,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:31,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:32,4,275,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:58:33,4,275,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:33,5,303,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:34,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:34,5,299,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:35,4,276,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:58:35,4,276,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:58:36,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:36,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:37,4,276,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:58:37,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:38,4,249,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:39,5,300,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:39,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:40,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:40,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:41,4,249,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:41,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:42,5,324,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:42,4,272,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:43,4,275,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:58:44,4,275,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:44,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:45,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:45,4,249,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:46,4,249,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:46,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:47,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:47,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:48,4,275,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:48,4,275,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:58:49,4,276,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:50,5,300,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:50,5,300,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:51,5,303,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:51,5,327,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:52,3,228,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:52,5,339,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:53,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:53,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:54,4,288,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:58:54,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:55,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:56,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:56,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:57,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:57,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:58,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:58,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:59,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:58:59,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:00,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:01,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:01,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:02,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:02,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:03,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:03,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:04,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:04,6,362,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:05,6,363,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:05,5,315,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:06,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:07,5,339,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:07,4,287,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:08,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:08,4,264,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:09,4,287,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:09,5,339,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:10,5,339,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:10,4,263,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:11,4,264,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:12,4,287,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:12,5,335,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:13,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:13,6,362,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:14,4,287,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:14,5,336,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:15,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:15,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:16,5,338,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:16,5,338,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:59:17,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:18,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:18,5,336,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:19,5,336,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:59:19,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:20,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:25,5,312,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:59:26,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:26,5,311,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:59:27,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:27,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:28,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:29,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:29,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:30,5,312,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:59:30,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:31,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:31,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:32,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:32,5,336,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:33,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:33,5,311,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:59:34,5,311,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:35,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:35,5,312,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:36,5,339,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:36,4,288,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:37,-266,-15509,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:37,106,6198,OFF,OFF,ON,OFF,OFF,OFF
15042018,15:59:38,217,12650,OFF,OFF,ON,OFF,OFF,OFF
15042018,15:59:38,51,3018,OFF,OFF,ON,OFF,OFF,OFF
15042018,15:59:39,54,3147,OFF,OFF,ON,OFF,OFF,OFF
15042018,15:59:40,10,602,OFF,OFF,ON,OFF,OFF,OFF
15042018,15:59:40,5,327,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:41,6,371,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:41,5,348,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:42,7,422,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:59:42,6,371,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:43,6,371,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:43,6,371,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:44,7,422,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:45,6,371,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:59:45,7,422,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:46,6,372,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:46,6,372,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:47,6,372,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:47,5,347,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:48,7,422,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:48,6,404,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:49,5,291,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:49,4,267,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:50,5,291,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:51,11,649,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:51,13,769,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:52,5,348,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:52,5,297,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:59:53,9,530,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:53,5,293,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:54,4,261,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:59:54,5,294,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:55,5,320,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:55,5,321,ON,OFF,OFF,OFF,OFF,OFF
15042018,15:59:56,5,296,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:57,8,518,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:57,55,3201,OFF,OFF,ON,OFF,OFF,OFF
15042018,15:59:58,-235,-13685,OFF,OFF,ON,OFF,OFF,OFF
15042018,15:59:58,-252,-14694,OFF,OFF,OFF,OFF,OFF,OFF
15042018,15:59:59,-254,-14829,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:00,-218,-12718,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:00,-207,-12099,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:01,-254,-14808,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:02,-198,-11541,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:02,-235,-13683,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:03,-243,-14143,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:03,-254,-14839,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:04,-222,-12944,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:05,-242,-14093,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:05,-229,-13355,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:06,-218,-12736,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:07,-249,-14544,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:07,-246,-14327,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:08,56,3306,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:08,-217,-12645,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:09,-228,-13314,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:10,-248,-14462,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:10,-209,-12213,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:11,-268,-15644,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:12,-249,-14493,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:12,-237,-13804,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:13,-205,-11971,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:13,-248,-14450,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:14,-236,-13771,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:15,-260,-15186,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:15,-231,-13468,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:16,55,3207,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:17,-225,-13130,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:17,-231,-13453,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:18,     49,2909,OFF,OFF,ON,ON,ON,ON
15042018,16:00:18,-242,-14121,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:19,-227,-13250,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:20,161,9371,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:20,160,9320,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:21,-255,-14868,OFF,OFF,OFF,OFF,OFF,OFF
15042018,16:00:21,     35,2041,OFF,OFF,OFF,ON,ON,OFF
15042018,16:00:22,148,8653,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:22,149,8677,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:23,101,5916,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:24,152,8902,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:24,134,7850,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:25,158,9197,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:25,132,7684,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:26,151,8843,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:26,84,4942,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:27,105,6137,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:27,158,9204,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:28,140,8198,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:29,104,6086,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:29,107,6257,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:30,109,6389,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:30,111,6489,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:31,155,9022,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:31,137,7976,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:32,108,6311,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:32,108,6310,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:33,104,6084,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:34,107,6279,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:34,110,6417,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:35,113,6581,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:35,103,6037,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:36,103,6015,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:36,113,6634,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:37,130,7599,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:37,107,6267,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:38,134,7850,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:39,129,7554,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:39,139,8124,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:40,99,5776,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:40,160,9368,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:41,103,6037,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:41,135,7898,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:42,116,6802,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:42,107,6260,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:43,109,6372,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:44,93,5436,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:44,109,6363,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:45,114,6692,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:45,103,6015,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:46,102,5943,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:46,137,8020,OFF,OFF,ON,OFF,OFF,OFF
15042018,16:00:47,131,7627,OFF,OFF,ON,OFF,OFF,OFF
